Date,Open AAPL,Close AAPL,Volume AAPL,Open MSFT,Close MSFT,Volume MSFT,Open GOOG,Close GOOG,Volume GOOG,Open AMZN,Close AMZN,Volume AMZN,Open NVDA,Close NVDA,Volume NVDA,Open BRKB,Close BRKB,Volume BRKB,Open TSLA,Close TSLA,Volume TSLA,Open META,Close META,Volume META,Open JNJ,Close JNJ,Volume JNJ,Open V,Close V,Volume V,Daily Volume
2022-03-02,164.389999,166.559998,79724800,295.359985,300.190002,31873000,106.050499,108.30,30288000,150.848999,152.052505,47334000,181.860001,188.110001,73837900,319.480011,323.640015,4506100,241.083328,253.210007,89295000,191.360001,195.130005,22562700,179.759995,181.089996,5853600,210,212.88,4897200,390172300
2022-03-03,168.470001,166.229996,76678400,302.890015,295.920013,27314500,109.788498,112.80,29924000,153.531494,147.898499,65198000,189.800003,186.720001,66410000,326.630005,327.73999,4594300,257.946655,252.753326,101914500,194.889999,193.639999,26131100,178,179.529999,16391400,210.38,212.169998,9586400,424142600
2022-03-04,164.490005,163.169998,83737200,294.290009,289.859985,32356500,113.079002,114.039001,51302000,147.158997,145.641006,60934000,187.240005,183.199997,54451400,322.660004,325.339996,4901900,251.720001,246.789993,77247900,196.509995,188.639999,36623500,179.149994,177.710007,5175400,212.050003,209.92,5246100,411975900
2022-03-07,163.360001,159.300003,96418800,288.529999,278.910004,43157200,114.931503,114.137001,28630000,145.443497,137.453003,86934000,182.919998,195.919998,64865600,325.679993,322.720001,5875800,244.156662,258.333344,93473100,188.449997,198.860001,31951600,177.740005,177.149994,8666500,211.889999,215.050003,5337200,465309800
2022-03-08,158.820007,157.440002,131148300,277.799988,275.850006,48159500,114.188004,117.746002,27472000,136.683502,136.014496,91662000,190.820007,187.199997,59877900,325.299988,318.519989,7905000,243.226669,234.516663,112393800,195.979996,190.779999,19465000,177.070007,176.419998,4234200,212.949997,212.64,4352500,506670200
2022-03-09,161.479996,162.949997,91454900,283.440002,288.5,35204500,115.9925,114.564003,25052000,139.5,139.279007,82656000,191.389999,187.860001,42240600,326.589996,325.399994,5874500,244.353333,238.279999,84204600,193.990005,194.25,30574200,177.210007,176.399994,5386500,215.449997,212.940002,3965100,406612900
2022-03-10,160.199997,158.520004,105342000,283.019989,285.589996,30628000,116.7425,117.010498,23786000,145.684998,146.817505,135062000,184.720001,189.259995,38891400,322.48999,325.299988,3843600,234,238.886673,72808500,191.929993,195.649994,18828700,176.979996,178.339996,5447800,211.119995,214.5,4493300,439131300
2022-03-11,158.929993,154.729996,96970100,287.959991,280.070007,27209300,115.648003,117.2295,26414000,149.574493,145.524506,68900000,187.990005,186.479996,36325200,326.529999,326.600006,5135700,240.08667,241.866669,76210500,194.669998,196.639999,22267200,178.100006,177.279999,4333100,213.759995,213.5,3646300,367411400
2022-03-14,151.449997,150.619995,108732100,280.339996,276.440002,30660700,116.876503,117.237999,22544000,145.981003,141.852997,74086000,184.809998,180.479996,39557400,328.649994,329.980011,5967200,249.339996,239.706665,96491400,194.279999,184,23501600,177.210007,173.710007,5509600,212.589996,206.110001,5138600,412188600
2022-03-15,150.899994,155.089996,92964300,280.350006,287.149994,34245100,116.341499,114.917999,23142000,142.850006,147.366501,75584000,176,169.740005,46524800,332.700012,332.549988,6928300,235.156662,232.229996,97536600,183.039993,175.570007,27450800,172.169998,172.550003,6647300,201.64,199.509995,5162500,416185700
2022-03-16,157.050003,159.589996,102300200,289.109985,294.390015,37826300,112.78125,111.427498,31324000,148.5,153.104004,84958000,160,156.470001,60415300,335.109985,336.109985,5925800,223.166672,215.736664,102767400,170.589996,164.259995,31749300,170.080002,170.809998,7997000,192.99,192.259995,7119200,472382500
2022-03-17,158.610001,160.619995,75615400,293.290009,295.220001,30816600,107.445999,106.876503,36756000,152.640503,157.238998,72934000,157.309998,158.360001,46968000,337,344.970001,7219800,218.286667,220.889999,97988700,166.029999,163.729996,27244300,171.059998,168.190002,7116800,192.720001,193.520004,6441200,409100800
2022-03-18,160.509995,163.979996,123511700,295.369995,300.429993,43390600,106.889999,107.194,25480000,156.813004,161.250504,102962000,160.949997,165.270004,56393600,344.119995,342.410004,8881500,220.916672,233,119131800,167.199997,169.350006,30008300,169.639999,169.990005,7796100,195.979996,196.160004,6490000,524045600
2022-03-21,163.509995,165.380005,95811400,298.890015,299.160004,28351200,108.899498,110.390503,33192000,161.121002,161.491501,66538000,158.600006,156.009995,54574900,344.98999,349.660004,6298300,222.736664,213.100006,107390700,163.720001,160.869995,26944100,168.399994,170.080002,7056700,191.410004,189.050003,9887200,436044500
2022-03-22,165.509995,168.820007,81532000,299.799988,304.059998,27599700,108.149498,106.636002,35314000,161.805496,164.889008,64086000,156.479996,158.800003,63033400,351.01001,349.929993,5772700,213.433334,216.759995,92641800,161.679993,163.740005,31374200,170.630005,169.460007,12486600,186.92,190.009995,15089300,428929700
2022-03-23,167.990005,170.210007,98062700,300.51001,299.48999,25715400,106.535004,107.865501,43516000,163.705002,163.408005,55812000,164.75,165.660004,48308900,349.130005,348.160004,5642400,224.603333,237.036667,122793000,165.929993,157.050003,50724900,170.75,173.009995,8219700,195.71,194.389999,6241600,465036600
2022-03-24,171.059998,174.070007,90131400,299.140015,304.100006,24484500,109.702003,112.014999,39010000,163.749496,163.649506,56798000,162.259995,163.600006,43713500,351.5,352.369995,3946300,234.503326,236.08667,101107500,158.380005,155.850006,47267800,172,175.740005,10593100,191.25,193.82,5138500,422190600
2022-03-25,173.880005,174.720001,80546200,305.230011,303.679993,22566500,111.163002,112.033997,23922000,164,164.773499,49032000,165.190002,162.25,46368000,353.899994,358.76001,4583000,237.906662,235.070007,104202600,156.270004,158.75,40499200,177,179.660004,10223500,196.139999,196.639999,4752800,386695800
2022-03-28,172.169998,175.600006,90371900,304.329987,310.700012,29578200,112.949997,112.684502,24710000,164.975006,168.990494,59854000,165,171.259995,47215300,360.589996,359.570007,4172900,237.470001,245.706665,95770800,161.729996,170.160004,68736000,180.779999,182.289993,9374400,197.729996,205.509995,7754800,437538300
2022-03-29,176.690002,178.960007,100589400,313.910004,315.410004,30393400,113.602997,118.538002,39122000,170.384003,169.315002,66154000,173.119995,168.690002,42796800,361.390015,355.119995,5004800,249.366669,244.919998,89178300,171.320007,169.490005,29174600,181.639999,182.119995,5908600,205.75,203.559998,6121200,414443100
2022-03-30,178.550003,177.770004,92633200,313.76001,313.859985,28163600,118.934998,116.622498,32840000,168.509506,166.300995,56168000,169,159.820007,46114900,354.660004,357.609985,3911200,244.483337,232.66333,90391200,169.899994,160.679993,27744500,182.169998,176.940002,9245700,204,198.119995,4354200,391566500
2022-03-31,177.839996,174.610001,103049300,313.899994,308.309998,33422100,116.350998,112.571503,28232000,166.445007,162.997498,59966000,158.139999,155.419998,48235200,359,352.910004,6065400,230.5,228.490005,82897200,163.570007,163.940002,28595200,177.220001,176.990005,7097900,197.32,199.5,4324600,401884900
2022-04-01,174.029999,174.309998,78751300,309.369995,309.420013,27110500,112.148499,112.2565,18628000,164.149506,163.559998,57090000,153.610001,151.589996,68607000,353.649994,351.880005,4123800,224.509995,224.473328,94600500,162.149994,161.25,35250600,176.860001,177.509995,10777200,195.369995,196.889999,7045200,401984100
2022-04-04,174.570007,178.440002,76468400,310.089996,314.970001,24289600,110.499496,109.372498,38046000,164.125,168.346497,49882000,148.990005,145.229996,57761000,352,345.429993,5090000,227,227.263336,74460300,160.309998,160.029999,31423900,177.449997,179.520004,5498400,196.78,199.17,4131800,367051400
2022-04-05,177.5,175.059998,73401800,313.269989,310.880005,23156700,108.336998,109.081001,31028000,167.741501,164.054993,53728000,141.75,149.639999,65139700,345.769989,344.799988,4244700,223,233.066666,84581100,158.139999,168.190002,28618600,178.830002,178.139999,5676400,196.229996,200.53,4110200,373685200
2022-04-06,172.360001,171.830002,89058800,305.190002,299.5,40110400,107.514503,113.887001,36398000,161.650497,158.755997,79056000,150.100006,151.300003,52906600,341.170013,344.709991,4547400,230.779999,231.733337,71853600,168.199997,169.770004,23085900,178.070007,178.300003,5335600,200,201.119995,4111200,406463500
2022-04-07,171.160004,172.139999,77594700,296.660004,301.369995,31411200,114.092003,115.213501,28852000,158.399994,157.7845,68136000,154.559998,158.580002,49290300,346.220001,346.51001,3815700,233.919998,244.543335,81930600,169.449997,172.190002,24083400,177.860001,178.5,5725800,202.53,202.800003,4650700,375490400
2022-04-08,171.779999,170.089996,76575500,300.440002,296.970001,24361900,116.008003,119.306,32184000,156.75,154.460495,46002000,154.300003,158.380005,46797200,348.929993,353.100006,4490500,242.333328,250.763336,101854200,169.979996,170.880005,19249200,178.330002,178.279999,3828300,202.32,203.57,3621800,358964600
2022-04-11,168.710007,165.75,72246700,291.790009,285.26001,34569300,117.550003,120.168503,29082000,152.712997,151.121994,52112000,155.259995,151.520004,43732100,352.980011,352.019989,3128900,252.103333,234.343338,99241200,167.070007,162.880005,21885600,177.699997,178.350006,3645200,202,205.059998,5353600,364996600
2022-04-12,168.020004,167.660004,79265200,289.23999,282.059998,30966700,118.650002,116.522499,26718000,153.692505,150.787506,55178000,152.679993,150.820007,45848300,352.26001,349.73999,3548800,236.846664,233.070007,87930900,164.800003,163.270004,16639700,177.979996,175.850006,4708800,203.25,204.82,6779500,357583900
2022-04-13,167.389999,170.399994,70618900,282.730011,287.619995,21907200,116.838501,114.849503,24970000,150.018494,155.541,53390000,145.899994,151.639999,52191800,349.459991,346.220001,3434200,225.5,237.039993,97954500,160.160004,163.490005,16555100,175.660004,175.440002,5291700,200.42,204.14,7597300,353910700
2022-04-14,170.619995,165.289993,75329400,288.089996,279.829987,28221600,112.639,112.186996,38958000,155.389999,151.706497,51598000,151.080002,153.720001,45623500,346.160004,344.329987,3283500,234.896667,238.313339,78557400,161.220001,158.050003,23765200,172.529999,175.679993,5359600,200,205.910004,5605500,356301700
2022-04-18,163.919998,165.070007,69023900,278.910004,280.519989,20778000,110.825996,111.440002,32366000,151.523499,152.785004,46514000,156.589996,157.619995,38593500,344.450012,346.649994,2517100,240,240.066666,69683100,160.539993,164.699997,23342800,177.710007,178.229996,5691100,209.369995,210.03,7245700,315755200
2022-04-19,165.020004,167.399994,67723800,279.380005,285.299988,22297700,112.962997,112.766998,34330000,152.029495,158.115494,54926000,163.020004,161.009995,67051700,347,348.5,3392000,244.936661,240.546661,82537500,166.75,167.229996,23574300,177.740005,174.229996,7605700,211.5,207.21,4648900,368087600
2022-04-20,168.759995,167.229996,67929800,289.399994,286.359985,22906700,113.440002,109.910004,33354000,157.602493,153.998001,59630000,164.860001,169.919998,70236600,350,348.820007,3711200,245,245.529999,80890200,170.369995,175.779999,25933700,176.330002,171.690002,13256400,208.220001,213.660004,4927100,382775700
2022-04-21,168.910004,166.419998,87227800,288.579987,280.809998,29454600,111.730003,114.620003,30992300,154.714005,148.296005,63970000,169.470001,178.070007,76053800,350.859985,343.600006,4032100,246.78334,247.5,88864200,177.490005,183.089996,24784300,172.199997,170.710007,7455800,212,213.369995,4460300,417295200
2022-04-22,166.460007,161.789993,84882400,281.679993,274.029999,29405800,114.059998,114.699997,26780100,148.25,144.350006,73078000,178.850006,180.5,55704900,342.940002,335.559998,4966500,255.106674,271.706665,142032300,180.630005,183.169998,27195800,170.050003,171.309998,5729200,213.14,216.190002,4801300,454576300
2022-04-25,161.119995,162.880005,96046400,273.290009,280.720001,35678900,115.089996,115.040001,27267800,144.022995,146.074005,61874000,178.929993,173.190002,53667100,332.299988,336.950012,5695100,276.220001,272.243347,103472700,173.070007,169.270004,42583900,171.600006,172.119995,4257000,217.92,213.699997,5071500,435614400
2022-04-26,162.25,156.800003,95623200,277.5,270.220001,46518400,111.809998,108.360001,44455300,144.800003,139.391006,77530000,170.190002,170.240005,48074800,333.529999,330.649994,4588900,272.216675,268.433319,64073400,169,166.649994,26166300,172.119995,172.460007,4437300,214.580002,214.270004,4357200,415824800
2022-04-27,155.910004,156.570007,88063200,282.100006,283.220001,63477700,108.879997,108.209999,28289900,140.191498,138.167007,71336000,168.889999,165.330002,39786500,330.600006,329.579987,3726700,266.513336,258.859985,66820800,165.940002,159.149994,28468400,172.559998,173.679993,4525500,213.85,212.49,6141000,400635700
2022-04-28,159.25,163.639999,130216800,285.190002,289.630005,33646600,107.43,105.440002,36626600,142.177994,144.596497,117316000,170.320007,177.899994,56977600,331.529999,331.269989,3845800,263.809998,274.820007,88110000,162.589996,169.580002,43846600,172.630005,173.199997,4648500,210.770004,210.470001,17432200,532666700
2022-04-29,161.839996,157.649994,131747600,288.609985,277.519989,37073900,109.599998,113.599998,41474600,129.848999,124.281502,272662000,179.75,179.839996,47464600,330.190002,322.829987,5685200,280.066681,280.899994,84723000,161.059998,160.720001,73214300,173.399994,174.199997,5513000,210.639999,211.35,7477100,707035300
2022-05-02,156.710007,157.960007,123055300,277.709991,284.470001,35151100,112.800003,114.589996,23303800,122.401001,124.5,148788000,178.130005,181.630005,43546000,324.109985,318.190002,6797200,280.700012,297.149994,95313000,157.690002,159.100006,42065400,173.789993,174.520004,6451400,212,212.110001,6059700,530530900
2022-05-03,158.149994,159.479996,88966500,283.959991,281.779999,25978600,113.400002,116.639999,31336200,124.053497,124.253502,79134000,181.820007,184.410004,47646900,319.420013,318.98999,3874700,301.276672,297.276672,117042900,157.25,159.929993,40596700,174.169998,173.910004,5461400,208.449997,211.360001,8028400,448066300
2022-05-04,159.669998,166.020004,108256500,282.589996,289.980011,33599300,115.529999,115.480003,22856200,123.599998,125.928497,110746000,181.220001,185.259995,48952700,319.100006,326.799988,4269600,294.003326,300.58667,95577600,158.309998,160.190002,27374500,175.009995,172.919998,5794200,207.800003,206.259995,9939400,467366000
2022-05-05,163.850006,156.770004,130525300,285.540009,277.350006,43260400,114.43,115.900002,17911000,123,116.406998,144392000,181.839996,188.929993,41814600,325.850006,318.679993,5257600,305,307.396667,80091000,162.690002,168.800003,31721900,172.550003,174.589996,5010000,207.99,208.479996,9520100,509503900
2022-05-06,156.009995,157.279999,116124600,274.809998,274.730011,37780300,116.339996,118.779999,25302800,114.849998,114.772499,124260000,188.490005,192.149994,40965200,317.98999,318.880005,4198800,311,308.633331,72256200,168.300003,170.570007,23938200,174.809998,171.789993,5651600,210.529999,213.470001,6789700,457267400
2022-05-09,154.929993,152.059998,131577900,270.059998,264.579987,47726000,118.300003,118.870003,15757700,111.3125,108.789001,128124000,188.100006,189.889999,38606800,315.350006,312.959991,4874400,302.670013,288.170013,113172900,166.990005,167.110001,25832700,171.300003,171.110001,5235500,210.71,215.869995,5553700,516461600
2022-05-10,155.520004,154.509995,115366700,271.690002,269.5,39336400,116.93,118.220001,15615700,111.25,108.859001,105434000,175.020004,177.929993,98185900,315.959991,312.529999,4798400,295,290.42334,98994000,168,170.25,27299100,171.300003,170.199997,4629800,215.229996,213.32,4063400,513723400
2022-05-11,153.5,146.5,142689800,265.679993,260.549988,48975900,119.120003,118.139999,17061100,108.1035,105.372002,109704000,172.520004,170.860001,66826300,313.170013,311.540009,4250700,290.293335,283.333344,86244600,168.949997,168.529999,18655100,170.539993,170.179993,5532500,212,210.259995,4596800,504536800
2022-05-12,142.770004,142.559998,182602000,257.690002,255.350006,51033800,117.989998,117.5,15424300,102.75,106.930496,132026000,176.979996,180.970001,59742200,307.950012,308.059998,5679800,297.066681,294.356659,94918800,175.990005,178.339996,30262100,171.020004,170.669998,5603400,214.830002,212.1,5746400,583038800
2022-05-13,144.589996,147.110001,113990900,257.350006,261.119995,34925100,119.589996,120.650002,20497000,109.069,113.055,93684000,181.309998,179.419998,50932700,311.25,310.359985,3767500,296.513336,286.630005,70155000,179.710007,177.490005,24079100,168.520004,167.139999,9328700,213.28,211.080002,6639600,427999600
2022-05-16,145.550003,145.539993,86643800,259.959991,261.5,32550900,122.080002,119.82,16671600,113.099998,110.810501,74566000,181.600006,187.089996,47809400,310.279999,309.290009,3697600,289.416656,300.029999,79657200,180.809998,180.5,21274000,167.539993,165.300003,14606900,213,211.330002,6443700,383921100
2022-05-17,148.860001,149.240005,78336300,266.109985,266.820007,28828800,121.160004,122.650002,16121100,113.275002,115.3685,76448000,187.009995,190.320007,45766600,315.209991,314.600006,4154200,301.786682,309.320007,89359200,178.960007,180.889999,15878700,166,166.089996,10072000,210.369995,216.419998,5290600,370255500
2022-05-18,146.850006,140.820007,109742900,263,254.080002,31356000,122.209999,122.879997,15525000,111.439499,107.112503,108380000,189.199997,188.789993,45124000,312.940002,306.640015,4417900,311.666656,306.563324,88136400,179.440002,179.470001,21156700,165.860001,167.570007,7453600,214.550003,217.139999,6564400,437856900
2022-05-19,139.880005,137.350006,136095600,253.899994,253.139999,32692300,122.32,122.510002,15626200,106.280502,107.319,88142000,185.229996,183.350006,44679900,303.929993,304.149994,4730100,303.396667,303.996674,68766000,176.759995,174.850006,20118100,166.410004,167.580002,7406600,215,214.520004,4902500,423159300
2022-05-20,139.089996,137.589996,137426100,257.23999,252.559998,39199300,120.93,120.32,17589200,109.568497,107.591003,99500000,183.009995,187.729996,41544700,307.049988,304.049988,5517600,306,302.869995,47500500,174.339996,174.660004,18844500,167.679993,166.770004,8312100,213.869995,215.25,4516400,419950400
2022-05-23,137.789993,143.110001,117726300,255.490005,260.649994,33175400,120.230003,120.860001,15652000,108.460999,107.556999,107798000,184.059998,178.490005,44158800,307.380005,310.200012,4142100,299,296.666656,61395300,170.199997,167.960007,26240800,167.100006,169.309998,8128500,214.110001,212.82,4178800,422596000
2022-05-24,140.809998,140.360001,104132700,257.890015,259.619995,29043900,119.870003,118.120003,20187000,104.025002,104.099998,102934000,174.899994,170.339996,40959300,309.390015,309.170013,3657600,291.91333,289.91333,55843200,165.490005,163.050003,19499700,168.899994,167.589996,5462600,209.940002,208.610001,5139500,386859500
2022-05-25,138.429993,140.520004,92482700,258.140015,262.519989,28547900,116.099998,115.07,19316000,103.655502,106.775002,93120000,169.889999,171.809998,36998600,308.589996,308.640015,3704800,291.453339,296.453339,63984900,162.479996,161.110001,18111800,167,166.130005,5566300,208,206.800003,3525500,365358500
2022-05-26,137.389999,143.779999,90601500,262.269989,265.899994,25002100,114.32,114.769997,14390700,107.970001,111.077499,93002000,170.119995,172.220001,52266100,311.269989,312.5,4472000,297.563324,297.09668,57259800,160.600006,163.259995,20891500,166.559998,165.580002,5684300,206.63,206.669998,4230800,367800800
2022-05-27,145.389999,149.639999,90978500,268.480011,273.23999,26910800,114.449997,114.699997,16051200,113.550003,115.1465,93660000,168.440002,179.130005,77069100,314.730011,319.109985,4280100,302.359985,296.070007,53230000,165.179993,168.779999,15550500,165.949997,167.130005,5678700,207.389999,209.82,4495000,387903900
2022-05-31,149.070007,148.839996,103718400,272.529999,271.869995,37827700,115.150002,117.699997,14874700,116.279999,120.209503,144634000,178.570007,162.600006,76912700,318.980011,315.980011,5675800,297.429993,288.089996,57163900,168.479996,161.779999,24023600,167.460007,164.270004,5667100,209.770004,202.889999,5060200,475558100
2022-06-01,149.899994,148.710007,74286600,275.200012,272.420013,25292200,115.809998,111.300003,31698700,122.255997,121.683998,127528000,160.199997,158.009995,49613200,316,312.209991,3795700,282.829987,284.820007,41864700,160.660004,159.169998,20052700,163.470001,163,5259200,201.25,202.330002,4476200,383867200
2022-06-02,147.830002,151.210007,72348100,264.450012,274.579987,44008200,110.779999,110.339996,20386100,121.683998,125.511002,100560000,159.600006,154.679993,53018100,312.649994,314.950012,3119300,287.869995,277.700012,50541800,160.350006,157.160004,19567900,163.300003,162.429993,6973300,203.919998,201.38,3918200,374441000
2022-06-03,146.899994,145.380005,88570300,270.309998,270.019989,28059000,111.029999,109.910004,20548200,124.199997,122.349998,97604000,153.839996,150.940002,57371000,312.5,310.940002,2587500,280.619995,275.609985,52107300,167.070007,162.929993,40953000,163.229996,161.339996,8741700,201,198.71,6559000,403101000
2022-06-06,147.029999,146.139999,71598400,272.059998,268.75,22400300,111.629997,109.150002,25898000,125.25,124.790001,135269000,142.089996,139.369995,117886500,313.380005,312.149994,2980900,272.579987,277.160004,54287000,163.580002,165.360001,30145700,161.490005,165.339996,7509600,198.720001,200.13,5608300,473583700
2022-06-07,144.350006,148.710007,67808200,266.640015,272.5,22860700,109.199997,110.550003,22784400,122.010002,123,85156700,141,136.470001,74315700,310.579987,313.649994,2550700,281.070007,270.209991,50890100,167.449997,160.320007,22634200,165.860001,162.740005,5803700,202.440002,197.759995,4508100,359312500
2022-06-08,148.580002,147.960007,53950200,271.709991,270.410004,17372300,111.339996,108.68,20618100,122.610001,121.18,64926600,137.309998,134.649994,53575100,312.160004,308.73999,2877400,272.679993,274.420013,55860000,160.100006,158.539993,19339800,163.940002,163.179993,7394600,197.89,198.639999,4547800,300461900
2022-06-09,147.080002,142.639999,69473000,267.779999,264.790009,26439700,108.135002,107.480003,20565100,119.989998,116.150002,67029800,135.630005,137.139999,51265700,308.100006,300.799988,3217400,273.100006,283.700012,50028900,157.759995,160.389999,16831200,162.910004,164.070007,4590600,198.71,200.419998,4098300,313539700
2022-06-10,140.279999,137.130005,91437900,260.579987,252.990005,31422800,107.760002,110.480003,22987200,113.419998,109.650002,87266000,134.589996,139.899994,62487300,296.079987,291.709991,5882600,281.299988,289.26001,53713100,158.710007,162.059998,22530800,163.880005,165.389999,5838400,197.39,200.71,4377600,387943700
2022-06-13,132.869995,131.880005,122207100,245.110001,242.259995,46135800,109.18,109.419998,21660700,104.190002,103.669998,99277700,141.570007,143.869995,48661200,285.429993,281.559998,7109100,291.670013,299.679993,54338100,163.25,169.149994,22086800,164.990005,165.710007,5500600,202.07,205.199997,4885600,431862700
2022-06-14,133.130005,132.759995,84784300,243.860001,244.490005,28651500,110.050003,111.779999,21732900,104.190002,102.309998,69728800,143.690002,145.050003,48415900,282.089996,277.640015,5838100,300.720001,304.420013,48674600,167.389999,168.960007,23220400,166.110001,165.639999,6365300,206.5,206.63,3812300,341224100
2022-06-15,134.289993,135.429993,91533000,248.309998,251.759995,33111700,111.989998,111.870003,19732900,103.860001,107.669998,85011100,138.020004,131.309998,71495600,281.160004,278.929993,5821200,292.899994,292.130005,68229600,161.539993,153.130005,44444100,163.570007,161.330002,6726400,202.050003,199.669998,5217900,431323500
2022-06-16,132.080002,130.059998,108123900,245.979996,244.970001,33169200,108.889999,105.309998,33015000,104.470001,103.660004,82186300,132.539993,131.279999,58850700,273.390015,268.559998,7199200,292.23999,302.609985,72628700,153.330002,151.470001,43064200,162.380005,164.660004,9555700,200,199.410004,4632800,452425700
2022-06-17,130.070007,131.559998,134520300,244.699997,247.649994,43084800,105.440002,105.870003,22115800,102.800003,106.220001,99772100,130.149994,129.289993,52362500,268.390015,268.079987,11562000,301.829987,303.75,64795500,149.800003,149.550003,34606300,164.449997,165.080002,7174500,198.089996,195.369995,6099300,476093100
2022-06-21,133.419998,135.869995,81000500,250.259995,253.740005,29928300,105.010002,103.900002,26494900,108.199997,108.68,70901200,127.419998,131.979996,67075100,273.850006,271.769989,4906700,299.609985,303.350006,87087800,148.050003,146.289993,40122800,165.320007,167.600006,20201500,190.220001,193.300003,9398200,437117000
